,0,1
0,'000103,'199800669
1,'000110,'199800669
2,'000202,'199800669
3,'000219,'199800669
4,'000301,'199800669
5,'000318,'199800669
6,'000400,'199800669
7,'000417,'199800669
8,'000509,'199800669
9,'000516,'199800669
10,'000608,'199800669
11,'000707,'199800669
12,'000714,'199800669
13,'000721,'199800669
14,'000806,'199800669
15,'000813,'199800669
16,'000820,'199800669
17,'000905,'199800669
18,'000912,'199800669
19,'001001,'199700694
20,'001018,'199700694
21,'001100,'199700694
22,'001117,'199700694
23,'001209,'199700694
24,'001216,'199700694
25,'001308,'199700694
26,'001315,'199700694
27,'001407,'199700694
28,'001414,'199700694
29,'001506,'199700694
30,'001513,'199700694
31,'001605,'199700694
32,'001612,'199700694
33,'001704,'199700694
34,'001711,'199700694
35,'001803,'199700694
36,'001810,'199700694
37,'001902,'199700694
38,'001919,'199700694
39,'002008,'199700694
40,'002015,'199700694
41,'002022,'199700694
42,'002107,'199700694
43,'002114,'199700694
44,'002121,'199700694
45,'002206,'199700694
46,'002213,'199700694
47,'002220,'199700694
48,'002305,'199700694
49,'002312,'200708745
50,'002329,'200708745
51,'002404,'200708745
52,'002411,'200708745
53,'002428,'200100546
54,'002503,'200100546
55,'002510,'200100546
56,'002527,'200100546
57,'002602,'200100546
58,'002701,'200100546
59,'002718,'200100546
60,'002800,'200100546
61,'002817,'197300078
62,'002909,'197300078
63,'002916,'197200078
64,'003005,'197200078
65,'003012,'200605366
66,'003104,'200605366
67,'003111,'200605366
68,'003128,'199400458
69,'003203,'199400458
70,'003210,'199400458
71,'003227,'199400458
72,'003302,'199400458
73,'003401,'199400458
74,'003500,'200200425
75,'003609,'200200425
76,'003616,'200200425
77,'003708,'200200425
78,'003715,'200200425
79,'003722,'200200425
80,'003807,'200307656
81,'003814,'200307656
82,'003821,'200307656
83,'003906,'200307656
84,'003913,'200307656
85,'004002,'200307656
86,'004019,'200307656
87,'004101,'200307656
88,'004200,'200307656
89,'004309,'200307656
90,'004408,'200307656
91,'004507,'200307656
92,'004606,'200307656
93,'004705,'200307656
94,'004804,'200307656
95,'004811,'200307656
96,'004903,'200307656
97,'004910,'200307656
98,'005009,'200307656
99,'005016,'200307656
100,'005108,'200307656
101,'005115,'200307656
102,'005207,'200307656
103,'005214,'200307656
104,'005221,'200307657
105,'005306,'200307657
106,'005313,'200307657
107,'005405,'200307657
108,'005412,'200307657
109,'005504,'200307657
110,'005511,'200307657
111,'005603,'200307657
112,'005610,'200307657
113,'005702,'200307657
114,'005719,'200307657
115,'005801,'200307657
116,'005818,'198400246
117,'005900,'198400246
118,'005917,'198400246
119,'006006,'200109973
120,'006013,'200109973
121,'006105,'200109971
122,'006112,'200109971
123,'006129,'200109971
124,'006204,'200109971
125,'006211,'200109971
126,'006228,'200109971
127,'006303,'200109974
128,'006310,'200109974
129,'006402,'200109972
130,'006419,'200109972
131,'006501,'200400447
132,'006518,'200400447
133,'006600,'200400447
134,'006617,'200400447
135,'006709,'200400447
136,'006716,'200400447
137,'006808,'200400447
138,'006815,'200400447
139,'006907,'200701013
140,'006914,'200701013
141,'007003,'200701013
142,'007010,'200701013
